Activity ID,Activity Date,Activity Name,Activity Type,Activity Description,Elapsed Time,Distance,Max Heart Rate,Relative Effort,Commute,Activity Private Note,Activity Gear,Filename,Athlete Weight,Bike Weight,Elapsed Time,Moving Time,Distance,Max Speed,Average Speed,Elevation Gain,Elevation Loss,Elevation Low,Elevation High,Max Grade,Average Grade,Average Positive Grade,Average Negative Grade,Max Cadence,Average Cadence,Max Heart Rate,Average Heart Rate,Max Watts,Average Watts,Calories,Max Temperature,Average Temperature,Relative Effort,Total Work,Number of Runs,Uphill Time,Downhill Time,Other Time,Perceived Exertion,Type,Start Time,Weighted Average Power,Power Count,Prefer Perceived Exertion,Perceived Relative Effort,Commute,Total Weight Lifted,From Upload,Grade Adjusted Distance,Weather Observation Time,Weather Condition,Weather Temperature,Apparent Temperature,Dewpoint,Humidity,Weather Pressure,Wind Speed,Wind Gust,Wind Bearing,Precipitation Intensity,Sunrise Time,Sunset Time,Moon Phase,Bike,Gear,Precipitation Probability,Precipitation Type,Cloud Cover,Weather Visibility,UV Index,Weather Ozone,Jump Count,Total Grit,Average Flow,Flagged,Average Elapsed Speed,Dirt Distance,Newly Explored Distance,Newly Explored Dirt Distance,Activity Count,Total Steps,Carbon Saved,Pool Length,Training Load,Intensity,Average Grade Adjusted Pace,Timer Time,Total Cycles,Media
9570413569,"Aug 2, 2023, 5:25:47 PM",Afternoon Run,Run,,1556,3.52,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9570413569.gpx,,,1556.0,1419.0,3528.989990234375,4.637988090515137,2.4869556427001953,45.53464889526367,54.334651947021484,401.0,421.20001220703125,33.85065841674805,-0.24936313927173615,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3636.699951171875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.267988443374634,142.39999389648438,,,,3246.0,,,,,,,,""
9589086342,"Aug 5, 2023, 4:48:16 PM",Afternoon Run,Run,,1997,4.80,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9589086342.gpx,,,1997.0,1830.0,4805.83984375,5.4980010986328125,2.6261420249938965,49.12919998168945,47.62919998168945,400.70001220703125,433.3999938964844,27.5237979888916,0.03121202625334263,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4908.89990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.406529664993286,0.0,,,,4606.0,,,,,,,,""
9602867273,"Aug 7, 2023, 10:15:28 PM",Evening Run,Run,,2983,5.63,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9602867273.gpx,,,2983.0,2492.0,5636.33984375,5.576001167297363,2.2617735862731934,50.21002960205078,59.61002731323242,399.29998779296875,433.5,16.765262603759766,-0.1667748987674713,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5734.89990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.8894870281219482,0.0,,,,5520.0,,,,,,,,""
9628605399,"Aug 11, 2023, 8:10:30 PM",Afternoon Run,Run,,1128,2.73,,,false,,,activities/9628605399.gpx,,,1128.0,1107.0,2730.22998046875,4.402001857757568,2.46633243560791,0.0,0.30000001192092896,3.5,4.400000095367432,2.2522406578063965,-0.0109880855306983,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2731.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.4204165935516357,1479.0999755859375,,,,2588.0,,,,,,,,""
9641198577,"Aug 12, 2023, 7:56:28 PM",Morning Run,Run,,225,0.63,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9641198577.gpx,,,225.0,207.0,631.8099975585938,4.346002101898193,3.05222225189209,7.6008405685424805,-0.8991596698760986,3.299999952316284,12.300000190734863,9.451834678649902,1.3453412055969238,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,660.2999877929688,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.80804443359375,0.0,,,,560.0,,,,,,,,""
9689302844,"Aug 13, 2023, 5:30:50 PM",Evening Run,Run,,1703,1.09,,,false,,,activities/9689302844.gpx,,,1703.0,412.0,1092.300048828125,4.060000419616699,2.6512136459350586,0.0,0.6000000238418579,3.5,6.0,21.174175262451172,-0.054929960519075394,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1098.9000244140625,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.6413975358009338,968.2999877929688,,,,1014.0,,,,,,,,""
9689302858,"Aug 21, 2023, 3:09:10 AM",Evening Run,Run,,1517,3.98,,,false,,,activities/9689302858.gpx,,,1517.0,1427.0,3984.199951171875,3.798022508621216,2.792011260986328,0.0,0.4000000059604645,3.200000047683716,4.199999809265137,3.039477586746216,-0.010039656423032284,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3985.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.6263678073883057,3874.5,,,,3658.0,,,,,,,,""
9706374047,"Aug 23, 2023, 3:56:48 PM","Morning Run, First one back in SB for year 2",Run,"",1683,4.22,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9706374047.gpx,,,1683.0,1601.0,4227.39013671875,4.333996772766113,2.6404685974121094,14.746319770812988,17.00746726989746,3.299999952316284,14.0,7.163343906402588,-0.049676038324832916,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4242.60009765625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.5118181705474854,2421.300048828125,,,,4074.0,,,,,,,,""
9713139600,"Aug 24, 2023, 4:35:25 PM",Morning Run,Run,,1648,4.49,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9713139600.gpx,,,1648.0,1644.0,4490.72021484375,4.526999473571777,2.731581687927246,4.557142734527588,4.557142734527588,9.300000190734863,14.300000190734863,4.761960029602051,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4496.89990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.7249515056610107,2235.0,,,,4362.0,,,,,,,,""
9719031216,"Aug 25, 2023, 4:20:06 PM",Morning Run,Run,,593,1.51,,,false,,,activities/9719031216.gpx,,,593.0,559.0,1514.4200439453125,4.983984470367432,2.7091593742370605,0.0,2.0,12.899999618530273,16.600000381469727,3.4324982166290283,-0.13206376135349274,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1513.0,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.553828001022339,0.0,,,,1454.0,,,,,,,,""
9732239543,"Aug 27, 2023, 4:19:42 PM",Morning Run,Run,,1544,3.38,,,false,,,activities/9732239543.gpx,,,1544.0,1503.0,3381.169921875,3.425999402999878,2.2496140003204346,5.585000038146973,9.1850004196167,5.199999809265137,14.300000190734863,21.194595336914062,-0.10647202283143997,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,3397.5,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,2.1898767948150635,2260.300048828125,,,,3512.0,,,,,,,,""
9746914321,"Aug 30, 2023, 2:36:23 AM",Evening Run,Run,,2117,4.93,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9746914321.gpx,,,2117.0,1834.0,4929.91015625,4.977499961853027,2.6880643367767334,0.0,0.5,3.200000047683716,4.599999904632568,2.7777023315429688,-0.010142172686755657,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4931.39990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.3287246227264404,4484.39990234375,,,,4524.0,,,,,,,,""
9789713759,"Sep 5, 2023, 5:04:05 PM",Morning Run,Run,,1853,4.68,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9789713759.gpx,,,1853.0,1773.0,4687.5400390625,5.308007717132568,2.6438465118408203,4.675000190734863,4.375,9.600000381469727,14.300000190734863,4.065024375915527,0.006399945355951786,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4693.5,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.529703140258789,2232.800048828125,,,,4440.0,,,,,,,,""
9796854260,"Sep 6, 2023, 5:27:09 PM",Morning Run,Run,,1804,4.58,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9796854260.gpx,,,1804.0,1755.0,4579.33984375,5.359999179840088,2.6093103885650635,15.16130542755127,17.361305236816406,3.299999952316284,14.0,18.54194450378418,-0.04804185777902603,,,,,,,,,,,,,,,,,,8.0,,,,,0.0,75.0,0.0,,1.0,4615.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.5384366512298584,2417.699951171875,,,,4634.0,,,,,,,,""
9818424308,"Sep 10, 2023, 1:56:06 AM",Evening Run,Run,,3891,9.30,,,false,"the feeling after, the adrenaline, is insanely good. I feel super content and happy.",HOKA Speedgoat 5 BOOM BOOMS,activities/9818424308.gpx,,,3891.0,3861.0,9308.8701171875,12.224023818969727,2.4109997749328613,52.63950729370117,51.03950881958008,3.0999999046325684,14.300000190734863,16.89878273010254,0.01718790829181671,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,69.0,0.0,,1.0,9442.900390625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.3924107551574707,5732.2001953125,,,,9816.0,,,,,,,,""
9829855042,"Sep 11, 2023, 6:19:51 PM",Lunch Run,Run,,2015,5.04,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9829855042.gpx,,,2015.0,1987.0,5044.4501953125,4.519995212554932,2.538726806640625,13.431451797485352,13.731451988220215,3.299999952316284,14.300000190734863,6.687074184417725,-0.00596810644492507,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5040.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.5034492015838623,2020.5,,,,5342.0,,,,,,,,""
9836320027,"Sep 12, 2023, 5:47:33 PM",Lunch Run,Run,,1702,4.58,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9836320027.gpx,,,1702.0,1629.0,4584.52001953125,9.581029891967773,2.8143155574798584,4.572727203369141,4.572727203369141,9.300000190734863,14.300000190734863,4.964848518371582,0.0,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4589.39990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.6936075687408447,2295.699951171875,,,,4322.0,,,,,,,,""
9868931710,"Sep 17, 2023, 3:54:18 PM",Morning Run,Run,,2632,4.15,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9868931710.gpx,,,2632.0,2420.0,4153.0400390625,3.121997117996216,1.7161322832107544,55.688053131103516,53.88805389404297,-68.69999694824219,11.699999809265137,46.66666793823242,0.0433417446911335,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4436.7001953125,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.5779027938842773,360.3999938964844,,,,4820.0,,,,,,,,""
9883800116,"Sep 20, 2023, 2:32:51 AM",Evening Run,Run,,2253,4.65,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9883800116.gpx,,,2253.0,2244.0,4650.93994140625,5.389999866485596,2.0726113319396973,4.199999809265137,3.5,9.899999618530273,14.199999809265137,3.0180892944335938,0.015050721354782581,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4656.2998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.0643320083618164,2232.300048828125,,,,4316.0,,,,,,,,""
9931728500,"Sep 21, 2023, 8:08:49 PM",Morning Run,Run,,2207,4.89,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9931728500.gpx,,,2207.0,2119.0,4889.7099609375,3.3843483924865723,2.3075554370880127,36.93834686279297,36.638343811035156,3.0999999046325684,16.600000381469727,28.31395721435547,0.006135333329439163,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4998.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.215545892715454,2608.5,,,,5118.0,,,,,,,,""
9932221941,"Sep 27, 2023, 4:48:17 PM",Morning Run,Run,,3444,7.01,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9932221941.gpx,,,3444.0,3244.0,7018.669921875,3.1820311546325684,2.1635849475860596,36.743228912353516,33.94322967529297,-5.400000095367432,13.899999618530273,48.47337341308594,0.03989359736442566,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,7213.60009765625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.0379412174224854,5418.89990234375,,,,7710.0,,,,,,,,media/E5CD7CAC-3595-4F76-87C5-8D2623173E15.jpg|media/F02F38E6-C41C-4860-AE5C-08E22B1D54D8.jpg
9932537216,"Sep 27, 2023, 5:53:53 PM",Lunch Run,Run,,1980,2.69,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9932537216.gpx,,,1980.0,1177.0,2692.830078125,21.727001190185547,2.2878761291503906,5.532397747039795,6.432400226593018,12.199999809265137,16.700000762939453,8.33720588684082,-0.033422086387872696,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2701.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,2.0,1.3600151538848877,28.0,,,,2124.0,,,,,,,,""
9945401447,"Sep 29, 2023, 9:25:12 PM",Afternoon Run,Run,,1850,4.66,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9945401447.gpx,,,1850.0,1787.0,4659.169921875,4.456000328063965,2.607257843017578,4.122727394104004,4.722727298736572,9.699999809265137,14.300000190734863,5.959969997406006,-0.012877830304205418,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4662.7998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.518470287322998,2662.300048828125,,,,4604.0,,,,,,,,""
9969878959,"Oct 3, 2023, 4:11:36 PM",Morning Run,Run,,3792,4.94,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/9969878959.gpx,,,3792.0,1837.0,4939.02978515625,13.501025199890137,2.688638925552368,6.21875,5.818749904632568,7.599999904632568,14.300000190734863,11.280328750610352,0.008098756894469261,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4950.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.302486777305603,2278.89990234375,,,,4636.0,,,,,,,,""
10008404374,"Oct 9, 2023, 7:15:01 PM",Lunch Run,Run,,1945,5.04,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10008404374.gpx,,,1945.0,1945.0,5046.2998046875,4.141992092132568,2.594498634338379,15.529999732971191,14.829999923706055,3.299999952316284,14.300000190734863,13.781095504760742,0.013871549628674984,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5071.10009765625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.594498634338379,2351.60009765625,,,,5076.0,,,,,,,,""
10012998878,"Oct 10, 2023, 2:55:03 PM",Morning Run,Run,"",1630,4.25,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10012998878.gpx,,,1630.0,1617.0,4251.60986328125,4.965918064117432,2.629319667816162,3.7923076152801514,3.692310094833374,10.100000381469727,14.0,1.9379717111587524,0.0023520502727478743,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4254.7998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.608349561691284,2414.89990234375,,,,4228.0,,,,,,,,media/310B9958-0BC9-4327-9DD4-D852426F7D65.jpg
10019734870,"Oct 11, 2023, 2:58:29 PM","Morning Run, 1/2 Marathon Training",Run,"",3109,7.72,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10019734870.gpx,,,3109.0,3093.0,7727.0498046875,3.625,2.4982378482818604,39.23213195800781,42.695289611816406,3.5,24.100000381469727,5.4332475662231445,-0.027177253738045692,,,,,,,,,,,,,,,,,,7.0,,,,,0.0,98.0,0.0,,1.0,7770.60009765625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.4853811264038086,5431.10009765625,,,,7592.0,,,,,,,,media/EFB7667B-510B-4CAC-BB63-7317AAFC3F38.jpg
10031984730,"Oct 13, 2023, 4:09:23 PM",Morning Run,Run,,1823,4.55,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10031984730.gpx,,,1823.0,1783.0,4551.1201171875,3.661914110183716,2.552507162094116,5.176190376281738,5.676190376281738,8.5,14.300000190734863,5.768246650695801,-0.010986306704580784,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4556.7998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.496500253677368,2285.60009765625,,,,4724.0,,,,,,,,""
10055592131,"Oct 16, 2023, 2:24:30 PM",Morning Trail Run with Grace,Run,"",3330,6.33,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10055592131.gpx,,,3330.0,2862.0,6333.919921875,3.6250243186950684,2.2131097316741943,236.26976013183594,232.3607177734375,140.8000030517578,327.20001220703125,42.20839309692383,0.04420643299818039,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,7238.7001953125,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.9020780324935913,6333.89990234375,,,,7424.0,,,,,,,,""
10055779345,"Oct 17, 2023, 3:38:25 PM",Morning Run,Run,,1499,4.58,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10055779345.gpx,,,1499.0,1481.0,4579.35986328125,11.076977729797363,3.0920727252960205,5.990476131439209,5.690476417541504,7.900000095367432,14.300000190734863,6.179066181182861,0.006551133934408426,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,39.0,0.0,,1.0,4585.2998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,3.054943323135376,2201.699951171875,,,,4000.0,,,,,,,,""
10067458559,"Oct 19, 2023, 2:34:36 PM",Morning Run,Run,,1907,3.91,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10067458559.gpx,,,1907.0,1780.0,3913.429931640625,2.9850001335144043,2.1985561847686768,33.72820281982422,33.32820510864258,4.099999904632568,14.0,24.531267166137695,0.010221213102340698,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4012.300048828125,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.0521395206451416,2790.10009765625,,,,4380.0,,,,,,,,media/C3281E24-7B33-4898-8E90-B80B0CDCB06F.jpg
10087814820,"Oct 23, 2023, 12:56:56 AM",Evening Run,Run,,4247,8.27,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10087814820.gpx,,,4247.0,3477.0,8270.009765625,4.641992092132568,2.3784899711608887,32.40703582763672,32.50703430175781,-1.5,13.899999618530273,43.18682098388672,-0.001209188369102776,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8381.099609375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.9472591876983643,5226.2001953125,,,,8748.0,,,,,,,,""
10091074189,"Oct 23, 2023, 3:59:35 PM",Morning Run,Run,,650,1.17,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10091074189.gpx,,,650.0,475.0,1176.0899658203125,2.9000000953674316,2.4759788513183594,0.0,1.100000023841858,10.199999809265137,11.5,1.043832778930664,-0.09353026002645493,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,1175.199951171875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.8093692064285278,1176.0999755859375,,,,1210.0,,,,,,,,""
10103048099,"Oct 25, 2023, 2:57:07 PM",Morning Run,Run,,5923,14.77,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10103048099.gpx,,,5923.0,5905.0,14772.740234375,13.979883193969727,2.5017342567443848,68.68916320800781,68.88916015625,3.5,26.399999618530273,41.39654541015625,-0.0013538450002670288,,,,,,,,,,,,,,,,,,6.0,,,,,0.0,155.0,0.0,,1.0,14949.7998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.494131326675415,10800.2001953125,,,,15454.0,,,,,,,,""
10120394488,"Oct 28, 2023, 4:47:28 PM",Morning Run,Run,,1471,4.04,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10120394488.gpx,,,1471.0,1435.0,4039.030029296875,5.15749979019165,2.814655065536499,7.8038010597229,12.303801536560059,6.099999904632568,15.100000381469727,8.3566255569458,-0.1114128902554512,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,25.0,0.0,,1.0,4044.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.745771646499634,18.700000762939453,,,,3700.0,,,,,,,,media/B407AE76-0E65-4CA8-9D72-51B3E249928D.jpg
10148147851,"Nov 2, 2023, 2:41:18 PM",Morning Run,Run,,1692,4.81,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10148147851.gpx,,,1692.0,1673.0,4810.330078125,9.057974815368652,2.875272035598755,9.975333213806152,9.775333404541016,6.699999809265137,14.300000190734863,26.874649047851562,0.004157718736678362,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4835.2998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.842984676361084,2387.0,,,,4530.0,,,,,,,,""
10156425173,"Nov 4, 2023, 12:44:58 AM",Night Run,Run,,1897,4.99,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10156425173.gpx,,,1897.0,1816.0,4997.5400390625,6.35223388671875,2.7519493103027344,17.380287170410156,27.28028678894043,3.200000047683716,13.399999618530273,5.49442195892334,-0.19809746742248535,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,4998.60009765625,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.634443998336792,3383.699951171875,,,,4764.0,,,,,,,,""
10166501346,"Nov 5, 2023, 3:17:19 PM",First Half Marathon 🙌🥳,Run,"",7971,21.14,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10166501346.gpx,,,7971.0,7954.0,21146.109375,5.706666946411133,2.658550262451172,94.96516418457031,90.81400299072266,4.900000095367432,49.099998474121094,8.474628448486328,0.018443109467625618,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,21245.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.6528804302215576,0.0,,,,21208.0,,,,,,,,""
10217805092,"Nov 14, 2023, 4:58:59 PM",Morning Run,Run,,904,2.25,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10217805092.gpx,,,904.0,871.0,2250.8798828125,10.9539794921875,2.5842478275299072,0.0,3.0,9.699999809265137,14.300000190734863,3.966277837753296,-0.13328121602535248,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2248.800048828125,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.4899113178253174,1052.0,,,,2336.0,,,,,,,,""
10247788338,"Nov 19, 2023, 6:30:16 PM",1st run home 🌁❤️,Run,"",2057,5.11,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10247788338.gpx,,,2057.0,1956.0,5118.72998046875,4.372000217437744,2.6169376373291016,24.176469802856445,24.476499557495117,3.299999952316284,27.700000762939453,36.496944427490234,-0.005860828794538975,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,35.0,0.0,,1.0,5235.0,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.4884443283081055,4308.2998046875,,,,5042.0,,,,,,,,media/47942903-81F1-48AE-86E3-E32D60677D2B.jpg|media/DCDD8E84-4726-42C2-A35E-DA7A2662FB1C.jpg
10259878097,"Nov 21, 2023, 11:09:11 PM",Afternoon jog/walk,Run,"",2527,5.95,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10259878097.gpx,,,2527.0,2488.0,5949.10986328125,3.9400010108947754,2.3911213874816895,3.0,3.5,3.299999952316284,6.300000190734863,1.9880599975585938,-0.008404619060456753,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,5951.2998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.3542184829711914,4498.7001953125,,,,6122.0,,,,,,,,media/8E57544F-E04A-4270-8DCD-1AA82FB01054.jpg
10275793010,"Nov 24, 2023, 9:53:26 PM",post thanksgiving run with dad 🌁🦃,Run,,2259,5.92,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10275793010.gpx,,,2259.0,2259.0,5920.83984375,7.204999923706055,2.621000289916992,2.990476131439209,2.8904762268066406,3.299999952316284,6.300000190734863,3.021094560623169,0.0016889495309442282,,,,,,,,,,,,,,,,,,5.0,,,,,0.0,40.0,0.0,,1.0,5924.39990234375,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.621000289916992,4532.7001953125,,,,5840.0,,,,,,,,media/1EF5FC15-2288-438E-AFCB-ED8A98DE5B5C.mp4
10296325795,"Nov 28, 2023, 5:04:10 PM",Morning Run w Caeli! 🏝️,Run,"",2002,4.90,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10296325795.gpx,,,2002.0,1980.0,4900.77001953125,3.1580002307891846,2.4751362800598145,12.53636360168457,15.036399841308594,3.5,13.800000190734863,5.247077465057373,-0.051012393087148666,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.0,,1.0,4915.7998046875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,2.44793701171875,2093.89990234375,,,,5160.0,,,,,,,,""
10307109259,"Nov 30, 2023, 4:27:50 PM",Morning Run,Run,,3238,5.57,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10307109259.gpx,,,3238.0,3177.0,5571.3701171875,3.419995069503784,1.753657579421997,58.54291534423828,61.54291534423828,4.099999904632568,16.899999618530273,25.790498733520508,-0.05384672060608864,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,5705.2001953125,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.7206207513809204,3369.300048828125,,,,5934.0,,,,,,,,""
10307530748,"Nov 30, 2023, 4:17:10 PM",Morning Run,Run,,8887,8.26,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10307530748.gpx,,,8887.0,3895.0,8263.0498046875,4.680029392242432,2.121450424194336,65.1492691040039,65.6492691040039,4.0,16.899999618530273,26.63865089416504,-0.006055856589227915,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,8431.5,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,0.9297906756401062,3942.199951171875,,,,9764.0,,,,,,,,""
10318167366,"Dec 2, 2023, 2:59:28 AM",Lunch Run,Run,,58336,2.20,,,false,,HOKA Speedgoat 5 BOOM BOOMS,activities/10318167366.gpx,,,58336.0,748.0,2200.72998046875,4.383996486663818,2.942152261734009,6.064473628997803,4.764473915100098,10.5,16.600000381469727,2.7422449588775635,0.05907130986452103,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,1.0,2207.199951171875,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,0.03772507607936859,0.0,,,,1954.0,,,,,,,,""
10324976488,"Dec 4, 2023, 12:47:24 AM",Sunset run 🌅,Run,,2390,4.52,,,false,1/10 runs at 9min/mi,HOKA Speedgoat 5 BOOM BOOMS,activities/10324976488.gpx,,,2390.0,1540.0,4521.83984375,3.9520020484924316,2.9362597465515137,4.150000095367432,4.650000095367432,9.600000381469727,14.300000190734863,3.9408297538757324,-0.011057445779442787,,,,,,,,,,,,,,,,,,3.0,,,,,0.0,12.0,0.0,,1.0,4525.5,,,,,,,,,,,,,,,,13706616.0,,,,,,,,,,0.0,1.891983151435852,2227.89990234375,,,,4080.0,,,,,,,,""
